transaction_id,user_id,size_bracketing_detected,historical_return_rate,payment_method,order_value_inr,high_risk_pincode,is_returned
pay_100805,cust_1468,1,0.01391611140313357,COD,10824,0,1
pay_100806,cust_1483,0,0.25567319107851705,COD,11394,0,1
pay_100807,cust_1052,0,0.07650338456626733,Credit_Card,5120,0,0
pay_100808,cust_1150,0,0.3387561571781917,UPI,4690,0,0
pay_100809,cust_1143,0,0.0015710530994900848,Credit_Card,10289,0,0
pay_100810,cust_1056,0,0.28238149180322225,Credit_Card,1891,1,1
pay_100811,cust_1038,0,0.01467434552636259,COD,2575,0,0
pay_100812,cust_1108,0,0.1897635100392219,Debit_Card,4150,0,0
pay_100813,cust_1180,0,0.01130559716322647,UPI,3884,0,0
pay_100814,cust_1041,1,0.011884370119516631,Credit_Card,2309,0,0
pay_100815,cust_1185,1,0.8323553789868083,UPI,9547,0,1
pay_100816,cust_1422,0,0.3996245875860505,COD,7001,0,1
pay_100817,cust_1397,0,0.29190672044156063,UPI,8395,0,0
pay_100818,cust_1222,0,0.06511576198128993,Credit_Card,2659,0,0
pay_100819,cust_1121,0,0.22833689747956445,UPI,9074,1,0
pay_100820,cust_1132,0,0.16941077094646204,Debit_Card,3031,0,0
pay_100821,cust_1162,0,0.19261084388307273,Debit_Card,6981,0,0
pay_100822,cust_1214,0,0.01880441862593313,COD,9048,0,1
pay_100823,cust_1220,1,0.0723783821849505,UPI,6476,0,1
pay_100824,cust_1234,0,0.4210483026420799,UPI,7195,0,0
pay_100825,cust_1330,0,0.21477020462173652,UPI,9945,0,0
pay_100826,cust_1145,0,0.011374896160137534,Debit_Card,5048,1,0
pay_100827,cust_1238,0,0.08217963802399635,UPI,7663,1,0
pay_100828,cust_1075,0,0.2689772406603907,Credit_Card,8171,0,0
pay_100829,cust_1008,1,0.0765847177301472,COD,6764,0,1
pay_100830,cust_1073,0,0.09544624668650403,COD,2731,0,1
pay_100831,cust_1441,1,0.14541491387071695,Credit_Card,3923,0,1
pay_100832,cust_1491,0,0.034817521039654124,Credit_Card,9571,0,0
pay_100833,cust_1400,0,0.19949739773352707,UPI,5761,0,0
pay_100834,cust_1252,0,0.12002602971788678,Debit_Card,11265,0,0
pay_100835,cust_1229,0,0.06026708906821779,COD,4408,0,1
pay_100836,cust_1006,1,0.08777748939667451,UPI,6212,0,1
pay_100837,cust_1173,1,0.02848700813166139,Credit_Card,8255,0,0
pay_100838,cust_1140,0,0.49902381654831335,COD,11317,0,1
pay_100839,cust_1167,0,0.14037029900775974,COD,5383,1,1
pay_100840,cust_1169,0,0.2927945842054717,UPI,5015,0,0
pay_100841,cust_1392,1,0.5321662336383863,Credit_Card,4903,0,1
pay_100842,cust_1433,0,0.12937105266979143,UPI,6098,0,0
pay_100843,cust_1282,0,0.0061275992397371104,UPI,6508,0,0
pay_100844,cust_1121,0,0.33560581171892384,COD,7722,0,1
pay_100845,cust_1193,0,0.11579372400085491,COD,11650,0,0
pay_100846,cust_1004,0,0.3151904828811263,COD,5509,0,0
pay_100847,cust_1028,0,0.15144279458746285,UPI,4235,0,0
pay_100848,cust_1164,1,0.10685567106248493,COD,5991,0,1
pay_100849,cust_1421,0,0.10003617015417166,Credit_Card,10093,0,0
pay_100850,cust_1338,0,0.34268763755865816,UPI,2474,0,0
pay_100851,cust_1135,1,0.330325543441728,Credit_Card,1723,0,1
pay_100852,cust_1495,0,0.07231087617238435,UPI,6113,1,0
pay_100853,cust_1364,1,0.1673637388730519,COD,8277,0,1
pay_100854,cust_1320,0,0.32432655497235746,Credit_Card,9927,0,0
pay_100855,cust_1341,0,0.009538500177415738,UPI,5711,0,0
pay_100856,cust_1499,1,0.14613635760065327,UPI,1725,0,0
pay_100857,cust_1144,0,0.32003735490667656,UPI,11969,1,0
pay_100858,cust_1326,0,0.26832247472432513,UPI,9683,0,0
pay_100859,cust_1216,0,0.72249876703315,Credit_Card,5777,0,0
pay_100860,cust_1300,0,0.1636221189441973,COD,2841,0,0
pay_100861,cust_1131,0,0.21154744045565899,UPI,5536,0,0
pay_100862,cust_1291,0,0.008270075670666066,UPI,9901,0,1
pay_100863,cust_1069,1,0.04536207659038466,Credit_Card,5227,0,0
pay_100864,cust_1251,0,0.008699870782327227,COD,5428,0,1
pay_100865,cust_1414,0,0.07181410985419083,UPI,4303,0,0
pay_100866,cust_1274,0,0.12441036851315296,UPI,10801,0,0
pay_100867,cust_1444,0,0.108840511868006,Credit_Card,8058,0,0
pay_100868,cust_1363,0,0.21604954407772714,UPI,11718,0,0
pay_100869,cust_1181,1,0.12524293783865662,UPI,1893,0,0
pay_100870,cust_1166,0,0.039358411063214,COD,8339,0,0
pay_100871,cust_1090,0,0.17632872036197755,Debit_Card,10535,0,1
pay_100872,cust_1201,0,0.19865458571427969,Credit_Card,11216,0,0
pay_100873,cust_1345,0,0.06107291883179457,COD,10295,0,0
pay_100874,cust_1018,0,0.10008015787237066,Debit_Card,2081,0,0
pay_100875,cust_1038,0,0.15655253461283875,UPI,11631,0,0
pay_100876,cust_1125,0,0.27962443264489856,UPI,1632,0,0
pay_100877,cust_1450,0,0.027965899948805755,UPI,4338,1,0
pay_100878,cust_1172,0,0.1427375723117507,UPI,4885,0,0
pay_100879,cust_1140,0,0.006842858146886588,Debit_Card,5270,0,0
pay_100880,cust_1241,0,0.008835257479747357,COD,3768,0,0
pay_100881,cust_1219,0,0.019601023082820922,COD,2475,0,1
pay_100882,cust_1125,0,0.32978591658174566,Debit_Card,9105,0,0
pay_100883,cust_1057,0,0.03123819870488258,UPI,8713,0,0
pay_100884,cust_1147,0,0.18211768976474105,UPI,11505,0,0
pay_100885,cust_1475,0,0.32402749437385986,COD,11235,0,0
pay_100886,cust_1455,0,0.02116264152083991,Credit_Card,4335,0,0
pay_100887,cust_1316,0,0.0029140534471505004,Debit_Card,4238,0,0
pay_100888,cust_1382,0,0.20248597513622987,COD,11049,0,1
pay_100889,cust_1360,0,0.023730916408015737,COD,5634,0,0
pay_100890,cust_1422,1,0.021633589984092257,COD,11008,0,1
pay_100891,cust_1000,0,0.07394107416657683,UPI,8333,0,0
pay_100892,cust_1386,0,0.017215052579469134,COD,9853,0,0
pay_100893,cust_1460,0,0.1801441574948745,COD,3409,0,0
pay_100894,cust_1347,0,0.37384611769732373,UPI,10819,0,0
pay_100895,cust_1189,0,0.2791897027340919,Debit_Card,11350,0,0
pay_100896,cust_1190,1,0.05462296359634356,UPI,3463,0,1
pay_100897,cust_1368,0,0.09639328468573624,COD,6653,0,1
pay_100898,cust_1408,0,0.3961622467213718,UPI,11981,0,0
pay_100899,cust_1311,0,0.26684461700441003,Credit_Card,2466,0,0
pay_100900,cust_1416,1,0.1321726952201028,UPI,2389,0,1
pay_100901,cust_1421,0,0.01053917816764121,COD,4561,0,0
pay_100902,cust_1116,0,0.01847417966699621,UPI,7961,0,0
pay_100903,cust_1133,0,0.11610596502063286,UPI,7666,0,0
pay_100904,cust_1057,0,0.04406734132893152,Credit_Card,8467,0,1
pay_100905,cust_1043,1,0.2645060054528654,COD,11358,0,1
pay_100906,cust_1172,1,0.17416107522425042,UPI,9601,0,1
pay_100907,cust_1159,0,0.2608176673566461,UPI,8879,0,0
pay_100908,cust_1172,1,0.13291971926195806,COD,11133,0,1
pay_100909,cust_1316,0,0.029413721374200258,Credit_Card,8780,0,0
pay_100910,cust_1302,1,0.08078280813749189,COD,2567,0,1
pay_100911,cust_1148,0,0.11847630150601156,UPI,5723,0,0
pay_100912,cust_1079,0,0.09095827935330772,Debit_Card,10518,0,0
pay_100913,cust_1373,0,0.030075455664348456,UPI,6107,0,0
pay_100914,cust_1212,0,0.13644333543493117,UPI,5485,0,0
pay_100915,cust_1202,0,0.08739355464900611,Debit_Card,11784,0,0
pay_100916,cust_1251,0,0.2285722826776751,Credit_Card,4679,0,0
pay_100917,cust_1228,0,0.0601615444659248,COD,6038,0,1
pay_100918,cust_1163,0,0.14992206596475152,UPI,3862,0,0
pay_100919,cust_1226,0,0.13846249180516715,Credit_Card,3724,0,0
pay_100920,cust_1146,0,0.292911279709866,Credit_Card,7871,0,0
pay_100921,cust_1019,1,0.21818444989641606,COD,3226,0,1
pay_100922,cust_1440,0,0.1993669573907839,UPI,11698,0,0
pay_100923,cust_1401,0,0.1935772782714646,UPI,7291,0,0
pay_100924,cust_1046,0,0.08233791235542577,UPI,9573,0,1
pay_100925,cust_1232,1,0.28342865500485886,Credit_Card,9958,1,1
pay_100926,cust_1304,0,0.00847291252002633,UPI,8513,0,0
pay_100927,cust_1013,0,0.0812359075207505,COD,2337,0,0
pay_100928,cust_1142,0,0.0949698063284926,UPI,6084,0,1
pay_100929,cust_1414,1,0.001701198491502265,COD,2186,0,1
pay_100930,cust_1000,0,0.25917740690573615,UPI,1856,0,1
pay_100931,cust_1372,0,0.03625628191410291,Debit_Card,10563,0,0
pay_100932,cust_1053,0,0.13163389234233802,COD,11665,1,1
pay_100933,cust_1373,1,0.3016393906316099,UPI,6147,0,0
pay_100934,cust_1258,0,0.06276440682889547,COD,11502,0,1
pay_100935,cust_1143,0,0.07377163976124461,Credit_Card,5918,0,0
pay_100936,cust_1470,1,0.150269254726384,COD,11920,0,1
pay_100937,cust_1440,0,0.03978092679431025,Debit_Card,8142,0,0
pay_100938,cust_1458,0,0.0744025144297647,UPI,4891,0,0
pay_100939,cust_1011,0,0.3854916421460218,UPI,5857,0,0
pay_100940,cust_1329,0,0.23049792176970446,UPI,6379,0,0
pay_100941,cust_1223,0,0.20859401320046136,UPI,6819,0,0
pay_100942,cust_1271,0,0.1652510411016612,UPI,4239,0,0
pay_100943,cust_1455,0,0.15362936703043756,UPI,11010,0,0
pay_100944,cust_1357,0,0.20455204944745142,Credit_Card,11227,0,1
pay_100945,cust_1459,1,0.27169813772935925,COD,6284,0,1
pay_100946,cust_1407,0,0.09052369170966003,UPI,11464,0,0
pay_100947,cust_1155,1,0.22627004664567643,UPI,2377,0,0
pay_100948,cust_1372,0,0.3602002958863335,Debit_Card,4370,0,0
pay_100949,cust_1007,1,0.5975730754189591,UPI,1792,0,0
pay_100950,cust_1121,0,0.2047051504550529,UPI,11343,0,0
pay_100951,cust_1347,0,0.038430993287676386,UPI,10228,0,0
pay_100952,cust_1163,0,0.09306993289165415,COD,4186,0,1
pay_100953,cust_1089,1,0.3541713881086606,COD,1733,0,1
pay_100954,cust_1135,0,0.3395688997607474,UPI,3874,0,0
pay_100955,cust_1185,0,0.03444020491951785,Debit_Card,3772,0,0
pay_100956,cust_1315,0,0.0265459109876916,Credit_Card,2466,0,0
pay_100957,cust_1177,0,0.2695652944269909,Debit_Card,2389,1,0
pay_100958,cust_1027,0,0.20387865744317096,Debit_Card,5363,0,0
pay_100959,cust_1219,0,0.30427899992043805,Debit_Card,7654,0,0
pay_100960,cust_1356,0,0.24292148604146238,UPI,4900,0,0
pay_100961,cust_1040,0,0.15949888711946775,UPI,9726,0,0
pay_100962,cust_1227,0,0.013877987385976577,Credit_Card,6042,0,0
pay_100963,cust_1191,0,0.14044050349804096,COD,5023,0,1
pay_100964,cust_1410,0,0.1982502492136318,Credit_Card,3263,0,0
pay_100965,cust_1446,0,0.041317908341913984,COD,4791,0,1
pay_100966,cust_1144,0,0.059546083048297234,COD,3988,0,1
pay_100967,cust_1200,0,0.3358402239163785,UPI,3058,0,0
pay_100968,cust_1416,0,0.1712526402343438,Debit_Card,6190,0,0
pay_100969,cust_1211,0,0.0758841981545668,Debit_Card,7621,0,0
pay_100970,cust_1460,0,0.07899614833072859,COD,3776,0,0
pay_100971,cust_1219,0,0.00991955855807921,COD,5939,0,0
pay_100972,cust_1239,0,0.05843733822681447,Debit_Card,2603,0,0
pay_100973,cust_1412,0,0.28438489820269297,UPI,9020,0,1
pay_100974,cust_1396,0,0.04396017150237128,COD,11111,0,0
pay_100975,cust_1045,0,0.14765274127808364,UPI,6909,1,0
pay_100976,cust_1034,0,0.0755337859185575,COD,11170,0,0
pay_100977,cust_1252,0,0.11002567547266713,COD,9369,0,0
pay_100978,cust_1389,0,0.019950759877798298,UPI,4456,0,0
pay_100979,cust_1081,0,0.05293501541775415,Debit_Card,9210,1,0
pay_100980,cust_1370,1,0.13109504059055035,Credit_Card,7517,0,1
pay_100981,cust_1255,0,0.2078892592627097,Credit_Card,11074,1,0
pay_100982,cust_1196,0,0.1280929345601179,UPI,4884,0,0
pay_100983,cust_1302,0,0.05761393021987842,COD,11261,0,1
pay_100984,cust_1408,0,0.12078380337376378,COD,11586,0,0
pay_100985,cust_1449,0,0.012608607720507817,COD,11935,0,0
pay_100986,cust_1009,0,0.14166713491081645,UPI,11558,0,1
pay_100987,cust_1311,0,0.011753061259742304,COD,1528,0,1
pay_100988,cust_1285,0,0.4828472514569142,COD,10397,0,0
pay_100989,cust_1241,0,0.09099434140444815,UPI,10712,0,0
pay_100990,cust_1250,0,0.2166165898539024,UPI,11755,0,0
pay_100991,cust_1364,0,0.4885843490924045,UPI,11138,0,0
pay_100992,cust_1004,0,0.006929369629382479,COD,9256,0,0
pay_100993,cust_1118,1,0.1349802468117294,Debit_Card,8448,0,1
pay_100994,cust_1288,0,0.11845799427186514,COD,7255,0,0
pay_100995,cust_1373,0,0.48414759246480726,UPI,5102,0,0
pay_100996,cust_1064,0,0.05237380755620626,COD,6562,0,0
pay_100997,cust_1145,0,0.021309259477729818,UPI,9571,0,0
pay_100998,cust_1223,1,0.06348424628064625,UPI,8744,0,0
pay_100999,cust_1238,0,0.32981533637548366,Debit_Card,7872,0,0
